date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2011-07-08,24,16,0.0,14.5,6,6,49,01:53 PM,No moonset,05:24 AM,08:27 PM,18,21,22,21,15,5,82,0.0,1011,24,10,52,8
2011-07-09,26,18,0.0,14.5,6,6,56,03:05 PM,12:29 AM,05:24 AM,08:27 PM,19,24,24,23,22,7,80,0.0,1013,26,10,143,11
2011-07-10,26,21,0.0,14.5,6,6,64,04:16 PM,01:07 AM,05:25 AM,08:27 PM,21,26,26,24,29,13,86,0.0,1013,26,8,181,14
2011-07-11,26,22,0.0,11.4,6,6,71,05:24 PM,01:52 AM,05:26 AM,08:26 PM,22,26,26,24,26,43,92,4.6,1010,26,9,218,13
2011-07-12,26,20,0.0,14.5,6,6,78,06:23 PM,02:44 AM,05:26 AM,08:26 PM,20,25,25,23,20,10,86,0.1,1014,26,7,184,11
2011-07-13,20,17,0.0,14.5,5,5,86,07:16 PM,03:43 AM,05:27 AM,08:25 PM,16,19,19,19,25,10,85,0.0,1017,20,10,34,16
2011-07-14,24,18,0.0,14.5,6,6,93,07:59 PM,04:47 AM,05:28 AM,08:25 PM,17,20,21,20,23,12,83,0.0,1017,24,10,94,13
2011-07-15,25,19,0.0,14.5,6,6,100,08:35 PM,05:53 AM,05:29 AM,08:24 PM,19,24,24,22,20,17,83,0.0,1015,25,10,115,10
2011-07-16,26,20,0.0,13.5,6,6,100,09:06 PM,06:59 AM,05:30 AM,08:23 PM,20,26,26,24,16,32,80,0.0,1017,26,10,159,8
2011-07-17,28,21,0.0,14.5,6,6,85,09:33 PM,08:03 AM,05:30 AM,08:23 PM,22,28,28,25,25,15,87,1.9,1018,28,9,210,12
2011-07-18,28,24,0.0,13.5,7,7,78,09:57 PM,09:05 AM,05:31 AM,08:22 PM,24,30,30,26,33,33,90,1.8,1015,28,9,231,16
2011-07-19,27,24,0.0,13.5,7,7,71,10:21 PM,10:06 AM,05:32 AM,08:21 PM,24,29,29,26,19,35,93,1.2,1012,27,9,150,10
2011-07-20,30,24,0.0,14.5,7,7,64,10:45 PM,11:05 AM,05:33 AM,08:20 PM,24,32,32,27,32,12,86,0.3,1009,30,9,200,15
2011-07-21,29,25,0.0,14.5,7,7,56,11:10 PM,12:05 PM,05:34 AM,08:20 PM,25,32,32,27,24,4,87,2.6,1009,29,10,187,12
2011-07-22,26,23,0.0,14.5,6,6,49,11:38 PM,01:04 PM,05:35 AM,08:19 PM,24,29,29,26,14,13,88,7.0,1012,26,10,130,7
2011-07-23,26,24,0.0,14.5,5,5,42,No moonrise,02:04 PM,05:36 AM,08:18 PM,24,29,29,25,15,29,93,0.1,1014,26,7,166,7
2011-07-24,26,23,0.0,14.5,6,6,34,12:09 AM,03:04 PM,05:37 AM,08:17 PM,23,27,27,25,16,19,91,3.4,1015,26,8,136,9
2011-07-25,25,22,0.0,12.4,6,6,27,12:45 AM,04:03 PM,05:38 AM,08:16 PM,23,28,28,25,16,32,90,0.5,1013,25,8,211,9
2011-07-26,25,21,0.0,14.5,6,6,20,01:29 AM,05:00 PM,05:39 AM,08:15 PM,20,25,25,23,21,8,82,0.0,1011,25,10,138,13
2011-07-27,27,21,0.0,13.4,6,6,13,02:20 AM,05:52 PM,05:40 AM,08:14 PM,21,27,27,24,30,37,84,13.2,1011,27,8,142,16
2011-07-28,27,24,0.0,12.4,7,7,5,03:19 AM,06:39 PM,05:41 AM,08:13 PM,24,29,29,26,23,46,90,11.5,1012,27,9,198,12
2011-07-29,26,22,0.0,13.4,6,6,0,04:25 AM,07:21 PM,05:41 AM,08:12 PM,23,27,27,25,16,26,89,11.6,1015,26,7,113,9
2011-07-30,28,20,0.0,14.5,6,6,0,05:36 AM,07:57 PM,05:42 AM,08:11 PM,21,29,29,26,11,0,73,0.0,1018,28,10,131,7
2011-07-31,29,21,0.0,14.5,7,7,0,06:48 AM,08:29 PM,05:43 AM,08:10 PM,23,30,30,26,19,2,85,0.0,1018,29,9,218,10
2011-08-01,28,24,0.0,13.4,7,7,9,08:02 AM,09:00 PM,05:44 AM,08:09 PM,24,30,30,26,16,35,88,0.0,1016,28,8,223,8
2011-08-02,29,25,0.0,13.4,7,7,16,09:16 AM,09:29 PM,05:45 AM,08:08 PM,25,31,31,27,31,38,89,18.0,1009,29,8,201,16
2011-08-03,25,22,0.0,13.4,6,6,24,10:29 AM,10:00 PM,05:46 AM,08:07 PM,22,27,27,24,24,21,90,0.1,1008,25,10,131,16
2011-08-04,25,21,0.0,14.5,6,6,31,11:43 AM,10:32 PM,05:47 AM,08:06 PM,21,26,26,23,14,12,87,0.0,1014,25,10,48,9
2011-08-05,26,21,0.0,14.5,6,6,38,12:56 PM,11:09 PM,05:48 AM,08:04 PM,22,26,26,24,13,27,88,0.1,1014,26,10,91,8
2011-08-06,26,23,0.0,14.5,5,5,45,02:08 PM,11:51 PM,05:49 AM,08:03 PM,23,27,27,25,10,35,91,14.7,1010,26,7,113,6
2011-08-07,26,22,0.0,14.5,6,6,53,03:16 PM,No moonset,05:50 AM,08:02 PM,22,27,27,24,19,19,88,5.6,1007,26,8,252,11
2011-08-08,25,21,0.0,13.4,6,6,60,04:17 PM,12:40 AM,05:51 AM,08:01 PM,21,25,25,23,10,34,88,3.1,1007,25,10,55,7
2011-08-09,25,20,0.0,14.1,6,6,67,05:11 PM,01:36 AM,05:52 AM,07:59 PM,19,24,24,22,31,13,84,3.4,1004,25,10,282,20
2011-08-10,23,18,0.0,14.1,6,6,74,05:56 PM,02:37 AM,05:53 AM,07:58 PM,15,21,21,21,19,9,73,0.0,1010,23,10,283,13
2011-08-11,23,17,0.0,14.0,6,6,82,06:34 PM,03:41 AM,05:54 AM,07:57 PM,16,22,23,22,13,1,68,0.0,1014,23,10,235,8
2011-08-12,24,19,0.0,14.0,6,6,89,07:07 PM,04:46 AM,05:55 AM,07:55 PM,17,22,23,22,26,12,76,0.2,1014,24,10,191,15
2011-08-13,25,19,0.0,13.3,5,5,96,07:35 PM,05:51 AM,05:57 AM,07:54 PM,19,21,22,21,27,36,87,18.0,1011,25,8,202,15
2011-08-14,22,19,0.0,11.0,5,5,100,08:01 PM,06:53 AM,05:58 AM,07:53 PM,17,20,21,20,35,48,81,0.2,1013,22,10,94,24
2011-08-15,24,18,0.0,13.9,6,6,89,08:24 PM,07:54 AM,05:59 AM,07:51 PM,17,22,23,22,15,0,71,0.0,1015,24,10,48,10
2011-08-16,26,18,0.0,13.5,6,6,82,08:48 PM,08:54 AM,06:00 AM,07:50 PM,18,23,25,23,13,0,72,0.0,1017,26,10,193,7
2011-08-17,26,19,0.0,11.6,6,6,75,09:13 PM,09:54 AM,06:01 AM,07:48 PM,19,24,24,23,22,16,82,4.1,1017,26,9,209,12
2011-08-18,26,21,0.0,11.6,6,6,67,09:40 PM,10:53 AM,06:02 AM,07:47 PM,21,26,26,24,13,8,85,0.2,1015,26,9,183,8
2011-08-19,27,20,0.0,11.6,6,6,60,10:09 PM,11:52 AM,06:03 AM,07:45 PM,20,26,26,24,18,6,80,0.3,1012,27,10,133,10
2011-08-20,25,22,0.0,11.6,5,5,53,10:43 PM,12:51 PM,06:04 AM,07:44 PM,21,25,25,23,15,19,87,5.1,1013,25,9,141,9
2011-08-21,25,20,0.0,11.6,6,6,46,11:23 PM,01:50 PM,06:05 AM,07:42 PM,18,22,24,22,15,22,79,2.7,1014,25,10,307,10
2011-08-22,23,18,0.0,11.6,6,6,38,No moonrise,02:47 PM,06:06 AM,07:41 PM,18,22,23,22,11,4,77,0.1,1017,23,10,232,7
2011-08-23,23,19,0.0,11.6,6,6,31,12:09 AM,03:40 PM,06:07 AM,07:39 PM,18,21,22,21,33,15,83,8.2,1012,23,9,190,20
2011-08-24,29,21,0.0,10.4,6,6,24,01:04 AM,04:29 PM,06:08 AM,07:38 PM,22,28,28,25,35,40,88,2.1,1005,29,10,246,19
2011-08-25,24,19,0.0,11.6,6,6,16,02:05 AM,05:13 PM,06:09 AM,07:36 PM,18,22,23,22,24,6,78,0.0,1013,24,10,187,15
2011-08-26,25,17,0.0,11.6,6,6,9,03:13 AM,05:51 PM,06:10 AM,07:35 PM,18,22,24,22,11,9,78,0.0,1016,25,10,147,6
2011-08-27,25,20,0.0,11.6,6,6,2,04:24 AM,06:26 PM,06:11 AM,07:33 PM,19,22,24,22,27,16,84,0.1,1013,25,9,78,17
2011-08-28,22,18,0.0,11.6,6,6,0,05:39 AM,06:58 PM,06:12 AM,07:31 PM,15,20,21,20,27,10,71,0.0,1013,22,10,20,17
2011-08-29,23,18,0.0,11.6,6,6,0,06:54 AM,07:29 PM,06:13 AM,07:30 PM,16,22,23,22,16,2,72,0.0,1016,23,10,103,10
2011-08-30,24,18,0.0,11.6,6,6,5,08:09 AM,08:00 PM,06:14 AM,07:28 PM,16,21,22,21,23,42,72,0.2,1017,24,9,155,13
2011-08-31,27,20,0.0,11.6,6,6,9,09:26 AM,08:32 PM,06:15 AM,07:26 PM,20,25,25,23,26,25,83,1.7,1014,27,10,169,15
2011-09-01,29,22,0.0,10.3,7,7,20,10:41 AM,09:09 PM,06:16 AM,07:25 PM,24,30,30,26,18,29,90,4.7,1013,29,7,182,9
2011-09-02,29,24,0.0,11.6,7,7,28,11:56 AM,09:51 PM,06:17 AM,07:23 PM,23,30,30,27,31,9,79,1.4,1012,29,10,210,15
2011-09-03,27,22,0.0,11.6,6,6,36,01:07 PM,10:38 PM,06:18 AM,07:21 PM,22,27,27,24,11,18,87,4.0,1012,27,9,165,6
2011-09-04,21,17,0.0,11.6,5,5,43,02:11 PM,11:33 PM,06:19 AM,07:20 PM,16,19,20,19,24,38,81,1.1,1013,21,10,315,16
2011-09-05,16,14,0.0,9.0,5,5,51,03:07 PM,No moonset,06:20 AM,07:18 PM,11,15,15,15,39,46,77,1.2,1019,16,9,56,28
2011-09-06,17,13,0.0,11.6,5,5,58,03:55 PM,12:32 AM,06:21 AM,07:16 PM,10,15,15,15,31,3,72,0.0,1021,17,10,43,22
2011-09-07,19,15,0.0,11.6,5,5,66,04:35 PM,01:35 AM,06:22 AM,07:14 PM,11,17,17,17,35,2,69,0.0,1021,19,10,29,23
2011-09-08,21,17,0.0,10.3,5,5,73,05:09 PM,02:38 AM,06:23 AM,07:13 PM,13,19,19,19,39,46,70,0.0,1018,21,10,26,26
2011-09-09,21,18,0.0,9.0,4,4,81,05:38 PM,03:42 AM,06:24 AM,07:11 PM,16,19,19,19,22,64,85,0.7,1014,21,10,50,15
2011-09-10,23,17,0.0,11.6,5,5,88,06:04 PM,04:44 AM,06:25 AM,07:09 PM,17,20,20,20,10,14,83,0.0,1016,23,10,128,6
2011-09-11,24,17,0.0,11.6,6,6,96,06:29 PM,05:45 AM,06:26 AM,07:08 PM,17,21,21,21,15,15,82,0.8,1016,24,10,251,8
2011-09-12,26,19,0.0,11.6,6,6,100,06:53 PM,06:45 AM,06:27 AM,07:06 PM,18,23,23,22,36,6,81,3.1,1013,26,10,230,18
2011-09-13,21,15,0.0,10.3,5,5,89,07:17 PM,07:45 AM,06:28 AM,07:04 PM,16,20,20,20,27,24,81,0.0,1012,21,10,230,17
2011-09-14,17,12,0.0,9.0,4,4,81,07:43 PM,08:43 AM,06:29 AM,07:02 PM,10,14,15,14,20,32,75,0.9,1018,17,10,245,13
2011-09-15,14,9,0.0,11.6,4,4,74,08:11 PM,09:43 AM,06:30 AM,07:01 PM,4,9,11,9,28,10,62,0.0,1027,14,10,191,19
2011-09-16,15,10,0.0,10.2,4,4,66,08:44 PM,10:42 AM,06:31 AM,06:59 PM,6,12,13,12,17,50,64,0.0,1028,15,10,107,11
2011-09-17,18,12,0.0,11.6,5,5,59,09:21 PM,11:40 AM,06:32 AM,06:57 PM,10,14,15,14,26,18,70,0.0,1025,18,10,116,17
2011-09-18,18,13,0.0,6.1,4,4,51,10:04 PM,12:37 PM,06:33 AM,06:55 PM,13,15,15,15,31,74,86,2.7,1021,18,8,139,20
2011-09-19,18,14,0.0,8.8,4,4,44,10:54 PM,01:31 PM,06:34 AM,06:53 PM,16,18,18,18,15,68,91,1.6,1014,18,8,235,11
2011-09-20,21,14,0.0,11.6,5,5,36,11:51 PM,02:20 PM,06:35 AM,06:52 PM,14,17,17,17,25,11,82,0.0,1016,21,10,172,14
2011-09-21,20,16,0.0,10.2,5,5,29,No moonrise,03:05 PM,06:36 AM,06:50 PM,14,18,18,18,33,28,79,0.3,1014,20,10,241,21
2011-09-22,16,12,0.0,11.6,4,4,21,12:54 AM,03:45 PM,06:38 AM,06:48 PM,11,14,14,14,18,23,79,0.9,1018,16,10,255,12
2011-09-23,15,11,0.0,11.6,3,3,14,02:02 AM,04:20 PM,06:39 AM,06:46 PM,9,13,13,13,13,26,76,3.1,1018,15,10,106,9
2011-09-24,16,11,0.0,11.6,3,3,6,03:13 AM,04:53 PM,06:40 AM,06:45 PM,9,13,14,13,11,33,75,1.1,1015,16,10,56,7
2011-09-25,17,13,0.0,8.8,3,3,0,04:26 AM,05:25 PM,06:41 AM,06:43 PM,12,14,14,14,24,69,87,3.2,1012,17,10,144,16
2011-09-26,16,13,0.0,8.8,3,3,0,05:42 AM,05:56 PM,06:42 AM,06:41 PM,12,13,14,13,34,74,84,5.3,1004,16,8,149,25
2011-09-27,16,13,0.0,10.2,4,4,0,06:59 AM,06:28 PM,06:43 AM,06:39 PM,12,13,14,13,21,66,86,5.4,1006,16,10,168,15
2011-09-28,16,13,0.0,11.6,4,4,1,08:16 AM,07:04 PM,06:44 AM,06:38 PM,12,14,14,14,16,46,86,3.6,1008,16,9,287,11
2011-09-29,18,12,0.0,11.6,4,4,9,09:34 AM,07:45 PM,06:45 AM,06:36 PM,12,13,14,13,34,35,86,1.1,1006,18,10,258,23
2011-09-30,13,10,0.0,10.2,3,3,16,10:49 AM,08:32 PM,06:46 AM,06:34 PM,7,8,12,8,48,55,75,1.5,1014,13,10,339,36
2011-10-01,12,8,0.0,11.6,4,4,23,11:59 AM,09:26 PM,06:47 AM,06:32 PM,6,7,10,7,33,28,74,0.1,1024,12,10,55,23
2011-10-02,16,7,0.0,11.6,4,4,30,01:00 PM,10:25 PM,06:48 AM,06:31 PM,7,12,13,12,18,1,68,0.0,1024,16,10,169,11
2011-10-03,18,10,0.0,11.6,4,4,38,01:52 PM,11:28 PM,06:49 AM,06:29 PM,11,14,15,14,17,2,78,0.0,1022,18,10,143,10
2011-10-04,19,10,0.0,11.6,4,4,45,02:34 PM,No moonset,06:50 AM,06:27 PM,12,16,17,16,12,0,73,0.0,1024,19,10,143,7
2011-10-05,21,13,0.0,11.6,5,5,52,03:11 PM,12:32 AM,06:51 AM,06:26 PM,12,17,18,17,21,0,69,0.0,1023,21,10,182,11
2011-10-06,22,14,0.0,11.6,5,5,59,03:41 PM,01:36 AM,06:53 AM,06:24 PM,13,18,19,18,25,0,73,0.0,1024,22,10,162,12
2011-10-07,23,15,0.0,11.6,5,5,67,04:08 PM,02:38 AM,06:54 AM,06:22 PM,14,18,19,18,35,14,74,0.0,1025,23,10,167,17
2011-10-08,22,14,0.0,11.6,5,5,74,04:33 PM,03:39 AM,06:55 AM,06:21 PM,14,18,19,18,32,1,75,0.0,1025,22,10,179,15
2011-10-09,21,13,0.0,11.6,5,5,81,04:57 PM,04:38 AM,06:56 AM,06:19 PM,13,18,18,18,22,1,75,0.0,1026,21,10,149,11
2011-10-10,20,14,0.0,11.6,5,5,89,05:22 PM,05:38 AM,06:57 AM,06:17 PM,12,17,17,17,28,13,73,0.0,1021,20,10,147,14
2011-10-11,21,14,0.0,11.6,5,5,96,05:47 PM,06:36 AM,06:58 AM,06:16 PM,12,18,18,18,26,14,72,0.0,1015,21,10,153,12
2011-10-12,20,14,0.0,11.6,5,5,100,06:15 PM,07:36 AM,06:59 AM,06:14 PM,12,17,17,17,28,14,74,0.1,1009,20,10,143,14
2011-10-13,16,13,0.0,5.6,3,3,90,06:46 PM,08:34 AM,07:00 AM,06:13 PM,13,14,15,14,21,76,90,6.6,1000,16,8,212,12
2011-10-14,14,10,0.0,8.6,4,4,82,07:22 PM,09:33 AM,07:02 AM,06:11 PM,8,9,12,9,42,33,76,2.0,1002,14,10,280,29
2011-10-15,14,8,0.0,11.1,4,4,75,08:02 PM,10:30 AM,07:03 AM,06:09 PM,6,9,12,9,43,10,69,0.0,1009,14,10,270,30
2011-10-16,15,11,0.0,11.0,4,4,68,08:50 PM,11:25 AM,07:04 AM,06:08 PM,6,11,12,11,28,26,68,1.6,1010,15,10,256,18
2011-10-17,13,6,0.0,11.0,3,3,61,09:44 PM,12:14 PM,07:05 AM,06:06 PM,3,7,10,7,35,16,62,0.0,1011,13,10,262,23
2011-10-18,11,6,0.0,8.5,3,3,53,10:43 PM,01:00 PM,07:06 AM,06:05 PM,5,7,9,7,22,50,75,0.0,1010,11,10,159,16
2011-10-19,10,8,0.0,5.5,2,2,46,11:47 PM,01:40 PM,07:07 AM,06:03 PM,6,4,9,4,49,100,85,9.8,1005,10,8,21,36
2011-10-20,8,7,0.0,5.5,2,2,39,No moonrise,02:16 PM,07:09 AM,06:02 PM,5,3,8,3,45,97,86,4.9,1003,8,9,325,33
2011-10-21,11,5,0.0,10.9,3,3,31,12:54 AM,02:49 PM,07:10 AM,06:00 PM,4,6,8,6,19,10,75,0.0,1017,11,10,283,12
2011-10-22,16,6,0.0,8.7,4,4,24,02:04 AM,03:20 PM,07:11 AM,05:59 PM,6,10,11,10,22,20,70,0.7,1018,16,10,216,12
2011-10-23,17,8,0.0,8.7,4,4,17,03:16 AM,03:51 PM,07:12 AM,05:57 PM,9,12,13,12,25,15,77,0.3,1014,17,10,223,13
2011-10-24,15,9,0.0,8.7,4,4,10,04:30 AM,04:22 PM,07:13 AM,05:56 PM,7,10,12,10,29,7,74,1.3,1017,15,10,265,17
2011-10-25,18,11,0.0,8.7,4,4,2,05:47 AM,04:56 PM,07:14 AM,05:55 PM,9,13,15,13,42,27,69,2.2,1013,18,10,193,22
2011-10-26,12,9,0.0,3.9,2,2,0,07:04 AM,05:35 PM,07:16 AM,05:53 PM,8,7,10,7,31,91,87,1.8,1012,12,8,179,22
2011-10-27,9,6,0.0,8.7,3,3,0,08:22 AM,06:19 PM,07:17 AM,05:52 PM,4,6,8,6,17,44,75,0.9,1017,9,10,85,12
2011-10-28,11,4,0.0,8.7,3,3,5,09:37 AM,07:12 PM,07:18 AM,05:51 PM,3,6,8,6,21,24,72,0.6,1021,11,10,206,13
2011-10-29,11,4,0.0,8.7,3,3,12,10:44 AM,08:10 PM,07:19 AM,05:49 PM,3,6,8,6,19,10,71,1.2,1018,11,10,231,12
2011-10-30,12,6,0.0,3.9,2,2,19,11:42 AM,09:15 PM,07:21 AM,05:48 PM,4,5,8,5,40,62,72,1.8,1018,12,10,172,25
2011-10-31,10,5,0.0,8.7,3,3,23,12:30 PM,10:21 PM,07:22 AM,05:47 PM,4,6,8,6,18,13,77,0.1,1017,10,10,245,11
2011-11-01,15,5,0.0,8.7,4,4,35,01:10 PM,11:27 PM,07:23 AM,05:45 PM,5,8,10,8,36,5,72,0.0,1019,15,10,177,20
2011-11-02,15,9,0.0,8.7,4,4,43,01:43 PM,No moonset,07:24 AM,05:44 PM,7,10,12,10,40,38,73,0.6,1017,15,9,169,22
2011-11-03,9,8,0.0,5.4,2,2,50,02:11 PM,12:30 AM,07:25 AM,05:43 PM,6,4,8,4,48,66,83,3.9,1018,9,10,35,33
2011-11-04,9,6,0.0,8.7,3,3,58,02:37 PM,01:32 AM,07:27 AM,05:42 PM,3,5,8,5,27,8,71,0.0,1025,9,10,69,17
2011-11-05,11,4,0.0,8.7,3,3,65,03:01 PM,02:32 AM,07:28 AM,05:41 PM,3,5,8,5,33,25,72,0.0,1023,11,10,152,20
2011-11-06,14,8,0.0,5.4,4,4,73,03:26 PM,03:31 AM,07:29 AM,05:39 PM,7,8,11,8,51,55,76,0.5,1018,14,10,185,30
2011-11-07,12,11,0.0,8.7,3,3,80,03:51 PM,04:29 AM,07:30 AM,05:38 PM,10,11,11,11,16,63,91,0.6,1022,12,6,154,9
2011-11-08,12,8,0.0,3.8,3,3,88,04:17 PM,05:29 AM,07:32 AM,05:37 PM,9,8,10,8,27,96,95,9.6,1017,12,8,88,17
2011-11-09,13,4,0.0,3.8,2,2,95,04:48 PM,06:27 AM,07:33 AM,05:36 PM,7,5,9,5,43,85,89,6.7,1008,13,8,193,29
2011-11-10,4,2,0.0,5.4,2,2,100,05:22 PM,07:27 AM,07:34 AM,05:35 PM,-0,-2,3,-2,33,44,78,0.4,1016,4,10,272,24
2011-11-11,6,1,0.0,7.0,2,2,89,06:02 PM,08:24 AM,07:35 AM,05:34 PM,-1,-1,3,-1,30,26,72,0.0,1014,6,10,225,20
2011-11-12,12,5,0.0,8.7,3,3,82,06:47 PM,09:20 AM,07:36 AM,05:33 PM,6,5,9,5,42,34,81,0.0,1008,12,10,205,24
2011-11-13,16,11,0.0,5.4,3,3,74,07:40 PM,10:11 AM,07:38 AM,05:32 PM,9,10,13,10,56,50,82,0.4,998,16,9,203,31
2011-11-14,10,7,0.0,7.0,3,3,67,08:37 PM,10:58 AM,07:39 AM,05:31 PM,5,7,9,7,22,32,80,0.2,1003,10,10,157,13
2011-11-15,14,7,0.0,8.7,3,3,59,09:39 PM,11:40 AM,07:40 AM,05:30 PM,6,8,10,8,33,5,78,0.0,1008,14,10,214,17
2011-11-16,8,2,0.0,8.7,2,2,52,10:43 PM,12:16 PM,07:41 AM,05:29 PM,-4,-0,4,-0,31,15,55,0.0,1017,8,10,306,21
2011-11-17,3,-2,0.0,8.7,2,2,44,11:51 PM,12:49 PM,07:43 AM,05:29 PM,-9,-5,1,-5,32,5,50,0.0,1023,3,10,265,23
2011-11-18,8,1,0.0,8.7,2,2,37,No moonrise,01:20 PM,07:44 AM,05:28 PM,-4,-1,5,-1,55,14,54,0.0,1018,8,10,196,35
2011-11-19,11,5,0.0,3.7,3,3,29,12:59 AM,01:49 PM,07:45 AM,05:27 PM,5,5,8,5,48,61,78,0.4,1011,11,9,190,29
2011-11-20,12,4,0.0,3.7,2,2,22,02:09 AM,02:19 PM,07:46 AM,05:26 PM,4,3,7,3,29,77,83,0.3,1022,12,10,128,20
2011-11-21,7,4,0.0,8.7,3,3,14,03:22 AM,02:50 PM,07:47 AM,05:26 PM,2,2,6,2,24,27,80,0.0,1026,7,10,72,16
2011-11-22,6,5,0.0,3.7,2,2,6,04:36 AM,03:26 PM,07:48 AM,05:25 PM,3,1,5,1,34,77,87,8.5,1017,6,9,58,23
2011-11-23,7,3,0.0,8.7,3,3,0,05:53 AM,04:06 PM,07:50 AM,05:24 PM,3,2,5,2,22,9,82,0.0,1022,7,10,268,14
2011-11-24,8,4,0.0,8.7,3,3,0,07:09 AM,04:54 PM,07:51 AM,05:24 PM,3,2,6,2,38,9,85,0.0,1022,8,10,204,25
2011-11-25,12,5,0.0,8.7,3,3,0,08:20 AM,05:50 PM,07:52 AM,05:23 PM,6,5,9,5,50,24,81,0.0,1015,12,10,200,29
2011-11-26,12,10,0.0,3.6,3,3,1,09:25 AM,06:54 PM,07:53 AM,05:23 PM,9,8,11,8,41,80,91,4.7,1011,12,9,201,23
2011-11-27,9,3,0.0,3.6,2,2,8,10:19 AM,08:01 PM,07:54 AM,05:22 PM,3,1,5,1,29,92,87,4.9,1014,9,9,329,21
2011-11-28,4,1,0.0,7.0,1,1,16,11:04 AM,09:10 PM,07:55 AM,05:22 PM,-0,-1,3,-1,27,49,80,0.0,1020,4,10,65,19
2011-11-29,6,2,0.0,7.0,2,2,24,11:41 AM,10:16 PM,07:56 AM,05:21 PM,0,-2,4,-2,57,42,77,0.5,1014,6,9,99,42
2011-11-30,5,-2,0.0,8.7,2,2,31,12:11 PM,11:21 PM,07:57 AM,05:21 PM,-6,-2,2,-2,26,19,59,0.0,1018,5,10,277,17
2011-12-01,6,1,0.0,8.7,2,2,37,12:39 PM,No moonset,07:58 AM,05:21 PM,-3,-0,3,-0,24,36,62,0.0,1024,6,10,223,15
2011-12-02,4,2,0.5,8.7,2,2,44,01:04 PM,12:22 AM,07:59 AM,05:21 PM,0,-1,3,-1,24,38,82,0.6,1030,4,9,245,16
2011-12-03,8,3,0.0,5.2,2,2,52,01:29 PM,01:22 AM,08:00 AM,05:20 PM,5,3,6,3,42,65,88,2.3,1023,8,9,177,25
2011-12-04,10,3,0.0,3.4,2,2,59,01:54 PM,02:21 AM,08:01 AM,05:20 PM,4,3,7,3,39,88,85,2.4,1017,10,9,245,25
2011-12-05,5,2,0.0,3.4,1,1,66,02:20 PM,03:20 AM,08:02 AM,05:20 PM,0,-1,3,-1,26,69,82,0.1,1025,5,10,180,18
2011-12-06,2,-1,0.0,5.2,1,1,74,02:49 PM,04:19 AM,08:03 AM,05:20 PM,-3,-3,1,-3,25,54,74,0.0,1025,2,10,101,18
2011-12-07,1,-1,0.0,8.7,2,2,81,03:22 PM,05:18 AM,08:04 AM,05:20 PM,-7,-5,-0,-5,25,8,62,0.0,1019,1,10,255,18
2011-12-08,2,-3,0.0,8.7,2,2,88,03:59 PM,06:16 AM,08:05 AM,05:20 PM,-6,-5,-0,-5,21,47,65,0.0,1023,2,10,245,15
2011-12-09,0,-6,0.1,8.7,2,2,95,04:43 PM,07:13 AM,08:06 AM,05:20 PM,-11,-8,-3,-8,23,32,55,0.1,1027,0,10,281,16
2011-12-10,-4,-10,0.0,8.7,2,2,100,05:34 PM,08:07 AM,08:07 AM,05:20 PM,-11,-13,-6,-13,27,3,70,0.0,1033,-4,10,241,18
2011-12-11,4,-3,0.0,8.7,2,2,100,06:30 PM,08:56 AM,08:08 AM,05:20 PM,-4,-6,0,-6,43,2,75,0.0,1030,4,10,197,27
2011-12-12,5,-1,0.0,8.7,2,2,83,07:32 PM,09:40 AM,08:09 AM,05:20 PM,-3,-2,2,-2,29,13,69,0.0,1030,5,10,188,17
2011-12-13,6,3,0.0,5.2,1,1,76,08:36 PM,10:18 AM,08:09 AM,05:20 PM,1,2,4,2,20,62,79,0.0,1028,6,10,189,12
2011-12-14,10,5,0.0,3.4,2,2,68,09:43 PM,10:52 AM,08:10 AM,05:20 PM,7,3,7,3,42,98,96,19.8,1016,10,7,179,24
2011-12-15,11,1,0.0,5.2,2,2,61,10:50 PM,11:24 AM,08:11 AM,05:21 PM,3,1,6,1,49,63,81,0.4,1011,11,9,260,32
2011-12-16,0,-1,0.0,8.7,2,2,54,11:58 PM,11:53 AM,08:12 AM,05:21 PM,-6,-4,-0,-4,19,13,65,0.0,1028,0,10,304,14
2011-12-17,1,-2,0.0,3.4,1,1,46,No moonrise,12:21 PM,08:12 AM,05:21 PM,-5,-4,-1,-4,16,68,71,0.0,1026,1,10,237,11
2011-12-18,5,-3,0.0,8.7,2,2,39,01:08 AM,12:50 PM,08:13 AM,05:22 PM,-2,-3,2,-3,32,8,76,0.0,1021,5,10,224,20
2011-12-19,8,3,0.0,5.2,2,2,32,02:19 AM,01:23 PM,08:13 AM,05:22 PM,4,1,5,1,41,54,88,0.0,1016,8,10,197,23
2011-12-20,4,3,0.0,6.9,2,2,25,03:32 AM,01:59 PM,08:14 AM,05:22 PM,0,-1,3,-1,21,55,83,0.0,1018,4,10,93,15
2011-12-21,6,3,0.0,3.4,1,1,17,04:46 AM,02:42 PM,08:15 AM,05:23 PM,3,2,4,2,16,77,90,0.0,1008,6,7,191,11
2011-12-22,4,2,0.0,5.2,2,2,10,05:58 AM,03:33 PM,08:15 AM,05:23 PM,1,-1,3,-1,23,65,88,0.8,1019,4,9,173,15
